book_id,text_reviews_count,language_code,average_rating,authors,publication_year,title
12908877,1788.0,en-US,4.17,"[{'author_id': '3353516', 'role': ''}]",2012,"Until I Die (Revenants, #2)"
91661,3567.0,en-US,4.08,"[{'author_id': '6760', 'role': ''}]",2002,"The Beekeeper's Apprentice (Mary Russell, #1)"
58345,4622.0,eng,3.63,"[{'author_id': '5132', 'role': ''}]",2006,The Awakening
29058155,2314.0,eng,3.74,"[{'author_id': '5042201', 'role': 'Adaptation'}, {'author_id': '3439408', 'role': 'Adaptation'}, {'author_id': '1077326', 'role': ''}]",2016,"Harry Potter and the Cursed Child (Harry Potter, #8)"
24586590,2251.0,eng,4.22,"[{'author_id': '194243', 'role': ''}]",2015,The Nature of the Beast (Chief Inspector Armand Gamache #11)
10193062,1874.0,en-US,4.12,"[{'author_id': '835348', 'role': ''}]",2012,"Outpost (Razorland, #2)"
12868761,14084.0,eng,3.90,"[{'author_id': '5272674', 'role': ''}]",2012,Let's Pretend This Never Happened: A Mostly True Memoir
12615008,1639.0,eng,3.07,"[{'author_id': '61124', 'role': ''}]",2011,"Revolution 2020: Love, Corruption, Ambition"
17262159,2566.0,eng,4.02,"[{'author_id': '5091', 'role': ''}]",2013,"Never Go Back (Jack Reacher, #18)"
17262155,4702.0,eng,3.33,"[{'author_id': '3090', 'role': ''}]",2013,"Mad About the Boy (Bridget Jones, #3)"
18007564,49988.0,eng,4.39,"[{'author_id': '6540057', 'role': ''}]",2014,The Martian
10567,3869.0,en-US,3.64,"[{'author_id': '3389', 'role': ''}]",,Cell
10566,2339.0,eng,3.65,"[{'author_id': '3389', 'role': ''}]",,Lisey's Story
10569,9229.0,eng,4.31,"[{'author_id': '3389', 'role': ''}]",2002,On Writing: A Memoir of the Craft
84119,3571.0,eng,3.90,"[{'author_id': '1069006', 'role': ''}]",1995,"The Horse and His Boy (Chronicles of Narnia, #5)"
39662,1624.0,eng,4.34,"[{'author_id': '3389', 'role': ''}]",1995,Different Seasons
15842230,2244.0,eng,4.07,"[{'author_id': '9291', 'role': ''}]",2012,"The Forgotten (John Puller, #2)"
6468666,2985.0,en-GB,4.21,"[{'author_id': '7581', 'role': ''}]",2010,"The Reckoning (Darkest Powers, #3)"
1319,3311.0,en-US,4.06,"[{'author_id': '867', 'role': ''}, {'author_id': '27312', 'role': 'Foreword'}]",,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles
109901,2092.0,eng,4.13,"[{'author_id': '63607', 'role': ''}]",2006,"The Cold Dish (Walt Longmire, #1)"
1966969,2808.0,en-US,3.95,"[{'author_id': '445303', 'role': ''}]",,"Fire Study (Study, #3)"
168668,12237.0,eng,3.98,"[{'author_id': '3167', 'role': ''}]",2004,"Catch-22 (Catch-22, #1)"
179064,8075.0,en-US,4.18,"[{'author_id': '49177', 'role': ''}]",,"The Goose Girl (The Books of Bayern, #1)"
9581001,1979.0,en-US,4.17,"[{'author_id': '1857564', 'role': ''}]",2011,"Hard Bitten (Chicagoland Vampires, #4)"
13637412,7020.0,ara,4.25,"[{'author_id': '4603829', 'role': ''}, {'author_id': '8531101', 'role': ''}]",2014,ساق البامبو
6905534,1481.0,eng,3.94,"[{'author_id': '164187', 'role': ''}]",2010,"Raised by Wolves (Raised by Wolves, #1)"
25574782,6780.0,eng,3.96,"[{'author_id': '12504', 'role': ''}]",2015,Pretty Girls
14864,5249.0,eng,3.97,"[{'author_id': '7128', 'role': ''}]",2004,Plain Truth
14865,3629.0,en-US,3.68,"[{'author_id': '7128', 'role': ''}]",2005,Vanishing Acts
6759,5499.0,en-US,4.31,"[{'author_id': '4339', 'role': ''}]",2005,Infinite Jest
6751,2082.0,eng,4.25,"[{'author_id': '4339', 'role': ''}]",2005,Consider the Lobster and Other Essays
7896527,19673.0,eng,4.23,"[{'author_id': '3433047', 'role': ''}]",2012,"Throne of Glass (Throne of Glass, #1)"
13320466,4425.0,eng,3.46,"[{'author_id': '5204412', 'role': ''}]",2012,The Twelve Tribes of Hattie
196764,1809.0,eng,4.15,"[{'author_id': '114656', 'role': ''}]",2007,A Piece of Cake
31845516,2702.0,en-US,4.09,"[{'author_id': '4175328', 'role': ''}]",2016,Love Warrior
25644601,8114.0,eng,3.76,"[{'author_id': '4725841', 'role': ''}]",2015,"Grey (Fifty Shades, #4)"
8483233,2489.0,en-US,3.81,"[{'author_id': '2884275', 'role': ''}]",2011,The Pioneer Woman: Black Heels to Tractor Wheels
12957,2097.0,eng,4.06,"[{'author_id': '947', 'role': ''}, {'author_id': '569383', 'role': 'Editor'}, {'author_id': '8140', 'role': 'Editor'}, {'author_id': '23663', 'role': 'Essay by'}, {'author_id': '16347169', 'role': 'editor'}]",2004,Much Ado About Nothing
58822,2284.0,eng,3.86,"[{'author_id': '9219', 'role': ''}]",2003,"Big Stone Gap (Big Stone Gap, #1)"
14201,8374.0,eng,3.80,"[{'author_id': '8842', 'role': ''}]",2006,Jonathan Strange & Mr Norrell
7619292,1846.0,eng,3.75,"[{'author_id': '941441', 'role': ''}, {'author_id': '4379470', 'role': 'Art/Adaptation'}]",2010,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)"
21787,11869.0,en-US,4.25,"[{'author_id': '12521', 'role': ''}]",2003,The Princess Bride
9627755,9255.0,eng,4.10,"[{'author_id': '3095893', 'role': ''}]",2014,"Isla and the Happily Ever After (Anna and the French Kiss, #3)"
9680718,4695.0,eng,4.16,"[{'author_id': '4476934', 'role': ''}]",2011,"Half-Blood (Covenant, #1)"
8852,6197.0,eng,3.88,"[{'author_id': '947', 'role': ''}]",,Macbeth
827,2440.0,eng,4.19,"[{'author_id': '545', 'role': ''}]",2000,"The Diamond Age: or, A Young Lady's Illustrated Primer"
823,1590.0,en-US,3.92,"[{'author_id': '545', 'role': ''}]",2004,"Quicksilver (The Baroque Cycle, #1)"
3128411,1561.0,en-GB,4.34,"[{'author_id': '40563', 'role': ''}]",2010,"Bone Crossed (Mercy Thompson, #4)"
1295102,4127.0,eng,4.01,"[{'author_id': '2987', 'role': ''}]",2008,Lock and Key
33441,1824.0,eng,3.74,"[{'author_id': '16218', 'role': ''}]",2004,"Fluke: Or, I Know Why the Winged Whale Sings"
816953,3242.0,eng,3.94,"[{'author_id': '2987', 'role': ''}]",2004,Someone Like You
220970,2095.0,eng,4.08,"[{'author_id': '5091', 'role': ''}]",2000,"Tripwire  (Jack Reacher, #3)"
6909544,2931.0,en-US,3.89,"[{'author_id': '3036304', 'role': ''}]",,"Birthmarked (Birthmarked, #1)"
17557750,1960.0,eng,4.27,"[{'author_id': '281810', 'role': ''}]",2012,"Me Before You (Me Before You, #1)"
239810,1745.0,en-US,4.18,"[{'author_id': '140320', 'role': ''}]",2005,The Best Christmas Pageant Ever (The Herdmans #1)
7091488,4759.0,en-US,3.88,"[{'author_id': '17061', 'role': ''}]",,"Dead in the Family (Sookie Stackhouse, #10)"
22816087,5741.0,eng,3.98,"[{'author_id': '545', 'role': ''}]",2015,Seveneves
10988,4755.0,eng,4.34,"[{'author_id': '3617', 'role': ''}]",2001,"Drums of Autumn (Outlander, #4)"
10987,7041.0,eng,4.38,"[{'author_id': '3617', 'role': ''}]",2001,"Voyager (Outlander, #3)"
15813668,2061.0,eng,4.49,"[{'author_id': '4175419', 'role': ''}]",2013,"Fifth Grave Past the Light (Charley Davidson, #5)"
8727466,1495.0,en-GB,4.04,"[{'author_id': '712666', 'role': ''}]",2010,Why We Get Fat: And What to Do About It
1274,2721.0,en-US,3.52,"[{'author_id': '848', 'role': ''}]",2012,"Men Are from Mars, Women Are from Venus"
13138635,6408.0,eng,3.93,"[{'author_id': '5360335', 'role': ''}, {'author_id': '4615776', 'role': ''}]",2013,"These Broken Stars (Starbound, #1)"
7604,12538.0,eng,3.88,"[{'author_id': '5152', 'role': ''}, {'author_id': '45502', 'role': 'Afterword'}]",1995,Lolita
7603,6067.0,eng,3.58,"[{'author_id': '5151', 'role': ''}]",2003,Reading Lolita in Tehran
15724396,7876.0,eng,4.26,"[{'author_id': '15872', 'role': ''}]",2015,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)"
18050143,2731.0,eng,4.17,"[{'author_id': '8474721', 'role': ''}, {'author_id': '8474323', 'role': ''}]",2014,"Zero to One: Notes on Startups, or How to Build the Future"
33507,2603.0,eng,3.86,"[{'author_id': '696805', 'role': ''}, {'author_id': '223300', 'role': 'Translator'}]",2002,Twenty Thousand Leagues Under the Sea
11275323,1793.0,eng,3.93,"[{'author_id': '1654', 'role': ''}]",2013,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )"
242472,2914.0,eng,3.89,"[{'author_id': '21559', 'role': ''}]",2007,The Black Swan: The Impact of the Highly Improbable
5826,11374.0,eng,3.92,"[{'author_id': '7136914', 'role': ''}]",2005,Bel Canto
16054217,6731.0,eng,4.15,"[{'author_id': '3849415', 'role': ''}]",2014,"The Book of Life (All Souls Trilogy, #3)"
12812550,8670.0,en-CA,4.20,"[{'author_id': '324620', 'role': ''}]",2012,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)"
25862989,1927.0,eng,4.12,"[{'author_id': '80719', 'role': ''}]",2016,The One-in-a-Million Boy
7619057,6630.0,,3.93,"[{'author_id': '1302285', 'role': ''}]",2010,"Warm Bodies (Warm Bodies, #1)"
11746513,4263.0,eng,3.92,"[{'author_id': '2384', 'role': ''}]",2011,"Explosive Eighteen (Stephanie Plum, #18)"
25279165,2262.0,eng,3.58,"[{'author_id': '2958717', 'role': ''}]",2016,The Swans of Fifth Avenue
8709528,3647.0,eng,4.22,"[{'author_id': '137902', 'role': ''}]",2015,"The Ruby Circle (Bloodlines, #6)"
8709523,5551.0,en-US,4.36,"[{'author_id': '137902', 'role': ''}]",2012,"The Golden Lily (Bloodlines, #2)"
8709526,5222.0,eng,4.40,"[{'author_id': '137902', 'role': ''}]",2013,"The Indigo Spell (Bloodlines, #3)"
8709527,7057.0,en-US,4.22,"[{'author_id': '137902', 'role': ''}]",2011,"Bloodlines (Bloodlines, #1)"
11346,1832.0,en-US,3.86,"[{'author_id': '3534', 'role': ''}]",,Sula
20578940,3849.0,eng,3.94,"[{'author_id': '25422', 'role': ''}, {'author_id': '150038', 'role': ''}]",2014,"The Iron Trial (Magisterium, #1)"
5129,15933.0,eng,3.97,"[{'author_id': '3487', 'role': ''}]",1998,Brave New World
9820,3602.0,eng,4.16,"[{'author_id': '157779', 'role': ''}]",,Crossing to Safety
9822,2104.0,,4.13,"[{'author_id': '6412', 'role': ''}]",2003,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)"
18619684,4687.0,eng,3.95,"[{'author_id': '498072', 'role': ''}]",2013,The Time Traveler's Wife
8423493,1646.0,eng,4.30,"[{'author_id': '153394', 'role': ''}]",2010,"Catching Fire (The Hunger Games, #2)"
18079776,17965.0,en-US,4.23,"[{'author_id': '4711', 'role': ''}]",,The Invention of Wings
4659,1773.0,,3.74,"[{'author_id': '3075', 'role': ''}]",2004,A Widow for One Year
2029927,1820.0,eng,3.93,"[{'author_id': '9355', 'role': ''}]",2008,"Odd Hours (Odd Thomas, #4)"
17234658,4822.0,eng,3.93,"[{'author_id': '1192311', 'role': ''}]",2014,"A Thousand Pieces of You (Firebird, #1)"
17234659,1610.0,eng,4.12,"[{'author_id': '1192311', 'role': ''}]",2015,"Ten Thousand Skies Above You (Firebird, #2)"
349347,1752.0,eng,4.11,"[{'author_id': '1221698', 'role': ''}]",2002,American Gods (American Gods #1)
3758,2327.0,eng,3.73,"[{'author_id': '2565', 'role': ''}]",2002,"Casino Royale (James Bond, #1)"
6217361,1756.0,eng,3.83,"[{'author_id': '2830341', 'role': ''}]",2009,"The Hourglass Door (Hourglass Door, #1)"
25614492,8552.0,eng,4.36,"[{'author_id': '3407448', 'role': ''}]",2016,Salt to the Sea
18090147,2272.0,eng,3.96,"[{'author_id': '56358', 'role': ''}]",2014,The Enchanted
21094993,2101.0,eng,3.74,"[{'author_id': '3222554', 'role': ''}, {'author_id': '4176518', 'role': 'Translator'}]",2014,The Girl Who Saved the King of Sweden
9943270,2779.0,eng,4.14,"[{'author_id': '6914204', 'role': ''}]",2013,"Dark Triumph (His Fair Assassin, #2)"
138685,1513.0,eng,4.08,"[{'author_id': '80212', 'role': ''}]",2004,"Dissolution (Matthew Shardlake, #1)"
10866233,2421.0,eng,3.46,"[{'author_id': '800187', 'role': ''}]",2012,The List
6457081,3239.0,eng,3.82,"[{'author_id': '1973', 'role': ''}]",2009,Remarkable Creatures
88815,3837.0,eng,3.67,"[{'author_id': '16902', 'role': ''}]",,The Reluctant Fundamentalist
52258,1610.0,eng,3.93,"[{'author_id': '17315911', 'role': ''}, {'author_id': '7622', 'role': ''}]",2004,The Price of Salt
65641,2423.0,eng,3.95,"[{'author_id': '1069006', 'role': ''}, {'author_id': '25523', 'role': 'Illustrator'}]",2008,"The Silver Chair (Chronicles of Narnia, #4)"
24473763,1465.0,eng,4.12,"[{'author_id': '2759153', 'role': ''}]",2015,"Radiance (Wraith Kings, #1)"
17257993,1647.0,eng,4.23,"[{'author_id': '2958084', 'role': ''}]",2013,"Raid (Unfinished Hero, #3)"
22557272,78438.0,eng,3.88,"[{'author_id': '1063732', 'role': ''}]",2015,The Girl on the Train
11235712,36235.0,eng,4.15,"[{'author_id': '4684322', 'role': ''}]",2012,"Cinder (The Lunar Chronicles, #1)"
7908638,1690.0,,3.44,"[{'author_id': '8178', 'role': ''}]",2010,"Star Island (Skink, #6)"
13158800,27111.0,eng,4.01,"[{'author_id': '5755257', 'role': ''}]",2012,The Light Between Oceans
2767793,6604.0,eng,4.46,"[{'author_id': '38550', 'role': ''}]",,"The Hero of Ages (Mistborn, #3)"
99315,1599.0,eng,3.95,"[{'author_id': '96150', 'role': ''}]",,A Whole New Mind: Why Right-Brainers Will Rule the Future
33668,1466.0,eng,4.04,"[{'author_id': '3780', 'role': ''}, {'author_id': '8215', 'role': ''}]",2006,"4th of July (Women's Murder Club, #4)"
20767918,1894.0,eng,4.14,"[{'author_id': '9291', 'role': ''}]",2014,"The Escape (John Puller, #3)"
10884,2276.0,eng,4.08,"[{'author_id': '7111', 'role': ''}]",,Einstein: His Life and Universe
34494,2388.0,eng,4.26,"[{'author_id': '1654', 'role': ''}]",2004,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)"
34497,3625.0,eng,3.98,"[{'author_id': '1654', 'role': ''}]",2005,"The Color of Magic (Discworld, #1; Rincewind #1)"
28802599,1480.0,en-US,3.76,"[{'author_id': '5028226', 'role': ''}, {'author_id': '7198935', 'role': 'Translator'}]",,The Light of the Fireflies
12637490,1991.0,eng,4.02,"[{'author_id': '767317', 'role': ''}]",2012,"Goddess Interrupted (Goddess Test, #2)"
11870085,129572.0,eng,4.26,"[{'author_id': '1406384', 'role': ''}]",2012,The Fault in Our Stars
12530184,1721.0,en-US,4.29,"[{'author_id': '3389', 'role': ''}]",2011,11/22/63
19174917,2112.0,en-US,4.12,"[{'author_id': '4208569', 'role': ''}]",2014,Fangirl
11104030,1584.0,eng,3.44,"[{'author_id': '4789751', 'role': ''}]",2011,MWF Seeking BFF: My Yearlong Search For A New Best Friend
8235178,8173.0,eng,3.78,"[{'author_id': '4018722', 'role': ''}]",2011,"Across the Universe (Across the Universe, #1)"
18775297,2501.0,eng,4.16,"[{'author_id': '6556689', 'role': ''}]",2014,"Sweet Filthy Boy (Wild Seasons, #1)"
18666047,2668.0,eng,3.98,"[{'author_id': '276660', 'role': ''}]",2014,"Half a King (Shattered Sea, #1)"
20604826,1912.0,eng,4.12,"[{'author_id': '776', 'role': ''}]",2014,Flash Boys: A Wall Street Revolt
13614836,1467.0,eng,3.72,"[{'author_id': '699143', 'role': ''}, {'author_id': '4476934', 'role': ''}]",2012,"Tempting the Best Man (Gamble Brothers, #1)"
26116430,1765.0,eng,3.87,"[{'author_id': '9388', 'role': ''}]",2016,LaRose
9284655,4799.0,eng,4.07,"[{'author_id': '3097905', 'role': ''}]",2011,"Tiger's Curse (The Tiger Saga, #1)"
15985372,1515.0,en-US,4.02,"[{'author_id': '9550', 'role': ''}]",2013,"Affliction (Anita Blake, Vampire Hunter #22)"
13536858,2538.0,en-US,3.66,"[{'author_id': '4725841', 'role': ''}]",2012,"Fifty Shades of Grey (Fifty Shades, #1)"
5064,8339.0,eng,4.24,"[{'author_id': '3447', 'role': ''}]",2007,"World Without End (Kingsbridge, #2)"
3236307,17085.0,eng,4.10,"[{'author_id': '1373880', 'role': ''}]",2008,"Graceling (Graceling Realm, #1)"
18512,4508.0,en-US,4.51,"[{'author_id': '656983', 'role': ''}]",1986,"The Return of the King (The Lord of the Rings, #3)"
48132,1544.0,eng,4.26,"[{'author_id': '26957', 'role': ''}, {'author_id': '4369777', 'role': 'Translator'}]",,"My Family and Other Animals (Corfu Trilogy, #1)"
6599342,1988.0,en-US,4.11,"[{'author_id': '706255', 'role': ''}]",2008,"The Girl with the Dragon Tattoo (Millennium, #1)"
4653511,1679.0,ara,4.16,"[{'author_id': '72154', 'role': ''}]",2002,رجال في الشمس
17162156,2730.0,eng,3.89,"[{'author_id': '3046613', 'role': ''}]",2013,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)"
20707959,5818.0,eng,3.53,"[{'author_id': '721', 'role': ''}]",2014,Gray Mountain
444347,1876.0,en-US,3.71,"[{'author_id': '86085', 'role': ''}, {'author_id': '44524', 'role': 'Illustrator'}]",2004,"Chasing Vermeer (Chasing Vermeer, #1)"
17288661,7606.0,eng,3.98,"[{'author_id': '721', 'role': ''}]",2013,Sycamore Row
23492661,2641.0,,3.74,"[{'author_id': '6572605', 'role': ''}]",2015,Maybe in Another Life
2666,1823.0,eng,3.82,"[{'author_id': '3083854', 'role': ''}]",,The Bonfire of the Vanities
18114322,2961.0,eng,3.93,"[{'author_id': '585', 'role': ''}]",2014,The Grapes of Wrath
14290364,11721.0,eng,4.37,"[{'author_id': '4342215', 'role': ''}]",2013,"Champion (Legend, #3)"
13489517,1542.0,ara,3.10,"[{'author_id': '5754828', 'role': ''}]",2012,28 حرف
21793182,1664.0,eng,3.89,"[{'author_id': '5804715', 'role': ''}]",2016,"Starflight (Starflight, #1)"
3367956,16484.0,eng,3.99,"[{'author_id': '1421619', 'role': ''}]",2009,Hotel on the Corner of Bitter and Sweet
18798983,10589.0,eng,4.19,"[{'author_id': '4600197', 'role': ''}]",2015,"The Wrath and the Dawn (The Wrath and the Dawn, #1)"
40067,3077.0,eng,3.67,"[{'author_id': '5869', 'role': ''}]",,Thunderstruck
8428195,4347.0,en-US,3.87,"[{'author_id': '386042', 'role': ''}]",2011,Entwined
476543,2598.0,eng,4.09,"[{'author_id': '48192', 'role': ''}]",2008,The Darkest Night (Lords of the Underworld #1)
13112023,1866.0,eng,3.98,"[{'author_id': '2875124', 'role': ''}]",2012,One Breath Away
179264,1725.0,,3.77,"[{'author_id': '104437', 'role': ''}]",2007,The Madonnas of Leningrad
39963,1874.0,eng,3.92,"[{'author_id': '22414', 'role': ''}]",2004,"A Long Way from Chicago (A Long Way from Chicago, #1)"
89724,5532.0,eng,4.04,"[{'author_id': '13388', 'role': ''}, {'author_id': '6404', 'role': 'Introduction'}]",2006,We Have Always Lived in the Castle
137791,3558.0,en-US,3.79,"[{'author_id': '3489', 'role': ''}]",2004,Divine Secrets of the Ya-Ya Sisterhood
2586771,5317.0,en-US,3.63,"[{'author_id': '49229', 'role': ''}]",,The 19th Wife
6696602,2502.0,en-US,4.05,"[{'author_id': '4430', 'role': ''}]",2010,"Infinity (Chronicles of Nick, #1)"
7648269,2251.0,eng,4.13,"[{'author_id': '4090011', 'role': ''}]",2010,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History"
13023,4966.0,eng,4.03,"[{'author_id': '34933', 'role': 'Adapter'}, {'author_id': '8164', 'role': ''}, {'author_id': '28120', 'role': 'Illustrator'}]",2004,Alice in Wonderland
21480930,18162.0,,4.03,"[{'author_id': '2383', 'role': ''}]",2014,Gone Girl
9213976,1708.0,en-US,3.17,"[{'author_id': '6876', 'role': ''}]",,The Lake of Dreams
6192,3342.0,eng,3.83,"[{'author_id': '4128', 'role': ''}]",2005,Disgrace
18003300,2334.0,eng,4.04,"[{'author_id': '7012565', 'role': ''}]",2013,Love & Misadventure
30008702,1997.0,eng,3.71,"[{'author_id': '2408', 'role': ''}]",2016,Nutshell
7805064,1514.0,eng,4.03,"[{'author_id': '348878', 'role': ''}]",2010,"The Maze Runner (Maze Runner, #1)"
6114607,2409.0,en-US,4.17,"[{'author_id': '527872', 'role': ''}]",,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
21326,2554.0,eng,3.99,"[{'author_id': '12444', 'role': 'Writer'}, {'author_id': '171691', 'role': 'Artist'}, {'author_id': '74339', 'role': 'Artist'}, {'author_id': '180972', 'role': 'Artist'}, {'author_id': '92148', 'role': 'Cover Artist'}]",2002,"Fables, Vol. 1: Legends in Exile"
18336965,3165.0,eng,4.02,"[{'author_id': '7224009', 'role': ''}]",2015,My Heart and Other Black Holes
22892122,2180.0,eng,4.14,"[{'author_id': '6997072', 'role': ''}]",2015,"Manwhore (Manwhore, #1)"
421549,2587.0,eng,3.70,"[{'author_id': '9212', 'role': ''}]",2008,Certain Girls (Cannie Shapiro #2)
6398634,9671.0,eng,3.58,"[{'author_id': '21246', 'role': ''}]",2009,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun"
17333794,1548.0,eng,3.88,"[{'author_id': '8719', 'role': ''}]",2013,The Goldfinch
15755201,2028.0,eng,4.14,"[{'author_id': '8944', 'role': ''}]",2013,"Suspect (Scott James & Maggie, #1)"
8429687,1792.0,en-US,4.10,"[{'author_id': '3153776', 'role': ''}]",2011,"Deadline (Newsflesh Trilogy, #2)"
407813,1987.0,,4.23,"[{'author_id': '5339', 'role': ''}]",1987,"The Blue Sword (Damar, #1)"
20890479,2027.0,eng,4.04,"[{'author_id': '5309857', 'role': ''}]",2014,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)"
15739018,5108.0,eng,3.87,"[{'author_id': '6436698', 'role': ''}]",2012,"Taking Chances (Taking Chances, #1)"
17167084,3320.0,eng,4.41,"[{'author_id': '194243', 'role': ''}]",,"How the Light Gets In (Chief Inspector Armand Gamache, #9)"
1096390,3275.0,eng,3.81,"[{'author_id': '11781', 'role': ''}]",2007,The Uncommon Reader
